uic_1,country_1,name_1,lon_1,lat_1,uic_2,country_2,name_2,lon_2,lat_2,match
11G0369,DE,"Bad Säckingen Bündtenstr.",473418N,075446E,1100423,DE,"Bad Säckingen Friedrichstr.",473319N,075629E,0
11G0365,DE,"Bad Säckingen Friedrichstr.",473319N,075629E,1100423,DE,"Bad Säckingen Friedrichstr.",473319N,075629E,1
11G0365,DE,"Bad Säckingen Friedrichstr.",473319N,075629E,8032103,DE,"Bad Säckingen Friedrichstrasse",473324N,075640E,0
80G2394,DE,"Bad Säckingen Friedrichstrasse",473324N,075640E,8032103,DE,"Bad Säckingen Friedrichstrasse",473324N,075640E,1
80G2394,DE,"Bad Säckingen Friedrichstrasse",473324N,075640E,1100740,DE,"Bad Säckingen Gewerbeschule",473329N,075644E,0
11G0624,DE,"Bad Säckingen Gewerbeschule",473329N,075644E,1100740,DE,"Bad Säckingen Gewerbeschule",473329N,075644E,1
11G0624,DE,"Bad Säckingen Gewerbeschule",473329N,075644E,8081005,DE,"Bad Säckingen Jurastr.",473304N,075538E,0
80G2553,DE,"Bad Säckingen Jurastr.",473304N,075538E,8081005,DE,"Bad Säckingen Jurastr.",473304N,075538E,1
80G2553,DE,"Bad Säckingen Jurastr.",473304N,075538E,1100425,DE,"Bad Säckingen Jurastrasse",473304N,075536E,0
11G0367,DE,"Bad Säckingen Jurastrasse",473304N,075536E,1100425,DE,"Bad Säckingen Jurastrasse",473304N,075536E,1
11G0367,DE,"Bad Säckingen Jurastrasse",473304N,075536E,1100741,DE,"Bad Säckingen W. Kirchhofer",473317N,075616E,0
11G0625,DE,"Bad Säckingen W. Kirchhofer",473317N,075616E,1100741,DE,"Bad Säckingen W. Kirchhofer",473317N,075616E,1
11G0625,DE,"Bad Säckingen W. Kirchhofer",473317N,075616E,1100426,DE,"Bad Säckingen Wallbach Kirche",473357N,075452E,0
11G0368,DE,"Bad Säckingen Wallbach Kirche",473357N,075452E,1100426,DE,"Bad Säckingen Wallbach Kirche",473357N,075452E,1
11G0368,DE,"Bad Säckingen Wallbach Kirche",473357N,075452E,8065014,DE,"Bad Tönisstein",502740N,071712E,0
8070314,DE,"Bad Tönisstein",502734N,071756E,8065014,DE,"Bad Tönisstein",502740N,071712E,1
8070314,DE,"Bad Tönisstein",502734N,071756E,8079889,DE,"Bad Wildbad Kurpark",484455N,083301E,0
8084987,DE,"Bad Wildbad Kurpark",484455N,083301E,8079889,DE,"Bad Wildbad Kurpark",484455N,083301E,1
8084987,DE,"Bad Wildbad Kurpark",484455N,083301E,8770011,FR,"Bagnoles-de-l'Orne église",483245N,002530E,0
8744933,FR,"Bagnoles-de-l'Orne e",483245N,002530W,8770011,FR,"Bagnoles-de-l'Orne église",483245N,002530E,1
8744933,FR,"Bagnoles-de-l'Orne e",483245N,002530W,8744933,FR,"Bagnoles de l'Orne O.T.",483315N,002438E,0
8735248,FR,Bagnoles-de-l’Orne,483315N,002438W,8744933,FR,"Bagnoles de l'Orne O.T.",483315N,002438E,1
8735248,FR,Bagnoles-de-l’Orne,483315N,002438W,1100713,DE,"Bahlingen Hauptstr.",480717N,074421E,0
11G0606,DE,"Bahlingen Hauptstr.",480717N,074421E,1100713,DE,"Bahlingen Hauptstr.",480717N,074421E,1
11G0606,DE,"Bahlingen Hauptstr.",480717N,074421E,1100714,DE,"Bahlingen Teninger Str.",480713N,074438E,0
11G0607,DE,"Bahlingen Teninger Str.",480713N,074438E,1100714,DE,"Bahlingen Teninger Str.",480713N,074438E,1
11G0607,DE,"Bahlingen Teninger Str.",480713N,074438E,8047810,DE,"Bahlingen am Kaiserstuhl",480728N,074429E,0
80G2439,DE,"Bahlingen am Kaiserstuhl",480728N,074429E,8047810,DE,"Bahlingen am Kaiserstuhl",480728N,074429E,1
80G2439,DE,"Bahlingen am Kaiserstuhl",480728N,074429E,8019354,DE,"Bad Dürkheim",492738N,081014E,0
8059201,DE,"Bahnhof, Bad Dürkhei",492739N,081014E,8019354,DE,"Bad Dürkheim",492738N,081014E,1
8059201,DE,"Bahnhof, Bad Dürkhei",492739N,081014E,1100460,DE,"Ballrechten WG",475139N,074159E,0
11G0391,DE,"Ballrechten WG",475139N,074159E,1100460,DE,"Ballrechten WG",475139N,074159E,1
11G0391,DE,"Ballrechten WG",475139N,074159E,8002386,DE,Balteratsried,474157N,103421E,0
8070975,DE,Balteratsried,474339N,103640E,8002386,DE,Balteratsried,474157N,103421E,1
8070975,DE,Balteratsried,474339N,103640E,8022090,DE,Bamberg,495402N,105358E,0
80G0001,DE,Bamberg,495402N,105358E,8022090,DE,Bamberg,495402N,105358E,1
80G0001,DE,Bamberg,495402N,105358E,8016987,DE,"Bamberg Bahnhof",495401N,105355E,0
8089478,DE,"Bamberg Bahnhof",495358N,105358E,8016987,DE,"Bamberg Bahnhof",495401N,105355E,1
8089478,DE,"Bamberg Bahnhof",495358N,105358E,8055379,DE,Barabein,480841N,094936E,0
8079098,DE,Barabein,480841N,094937E,8055379,DE,Barabein,480841N,094936E,1
8079098,DE,Barabein,480841N,094937E,8325362,IT,"Barasso Comerio",455006N,084503E,0
83G0328,IT,Barasso-Comerio,455002N,084455E,8325362,IT,"Barasso Comerio",455006N,084503E,1
83G0328,IT,Barasso-Comerio,455002N,084455E,8058543,DE,Basdahl,532715N,090043E,0
80G2474,DE,Basdahl,532715N,090043E,8058543,DE,Basdahl,532715N,090043E,1
80G2474,DE,Basdahl,532715N,090043E,8005244,DE,Battenfeld,510004N,084718E,0
8000820,DE,Battenfeld,510121N,083926E,8005244,DE,Battenfeld,510004N,084718E,1
8000820,DE,Battenfeld,510121N,083926E,8008482,DE,Bayerwerk,510041N,065948E,0
80G2283,DE,Bayerwerk,510041N,065948E,8008482,DE,Bayerwerk,510041N,065948E,1
80G2283,DE,Bayerwerk,510041N,065948E,8001621,DE,Bederkesa,533748N,084945E,0
80G2237,DE,Bederkesa,533748N,084945E,8001621,DE,Bederkesa,533748N,084945E,1
80G2237,DE,Bederkesa,533748N,084945E,1192771,DE,"Beimerstetten Bahnhofstrasse",482855N,095902E,0
11G0743,DE,"Beimerstetten Bahnhofstrasse",482855N,095902E,1192771,DE,"Beimerstetten Bahnhofstrasse",482855N,095902E,1
11G0743,DE,"Beimerstetten Bahnhofstrasse",482855N,095902E,8019099,DE,Bellheim,491117N,081740E,0
80G2340,DE,Bellheim,491117N,081740E,8019099,DE,Bellheim,491117N,081740E,1
80G2340,DE,Bellheim,491117N,081740E,8769598,FR,"Bellignat Mairie",461431N,053743E,0
8774352,FR,Bellignat,461417N,053747E,8769598,FR,"Bellignat Mairie",461431N,053743E,1
8774352,FR,Bellignat,461417N,053747E,8049216,DE,Bensersiel,534038N,073428E,0
8021712,DE,Bensersiel,534037N,073429E,8049216,DE,Bensersiel,534038N,073428E,1
8021712,DE,Bensersiel,534037N,073429E,8021712,DE,"Bensersiel (Bus)",534037N,073429E,0
80G2355,DE,"Bensersiel (Bus)",534037N,073429E,8021712,DE,"Bensersiel (Bus)",534037N,073429E,1
80G2355,DE,"Bensersiel (Bus)",534037N,073429E,8092620,DE,"Bergenweiler (Brenz) Rathaus",483426N,101621E,0
80G2579,DE,"Bergenweiler (Brenz) Rathaus",483426N,101621E,8092620,DE,"Bergenweiler (Brenz) Rathaus",483426N,101621E,1
80G2579,DE,"Bergenweiler (Brenz) Rathaus",483426N,101621E,8092166,DE,"Berghausen Pfinzbrücke (2)",490023N,083115E,0
80G2577,DE,"Berghausen Pfinzbrücke (2)",490023N,083115E,8092166,DE,"Berghausen Pfinzbrücke (2)",490023N,083115E,1
80G2577,DE,"Berghausen Pfinzbrücke (2)",490023N,083115E,8033552,DE,Berghausen-Hummelberg,490035N,083136E,0
80G2399,DE,Berghausen-Hummelberg,490035N,083136E,8033552,DE,Berghausen-Hummelberg,490035N,083136E,1
80G2399,DE,Berghausen-Hummelberg,490035N,083136E,8033829,DE,"Berlin Alexanderplatz",523117N,132439E,0
80G2401,DE,"Berlin Alexanderplatz",523117N,132439E,8033829,DE,"Berlin Alexanderplatz",523117N,132439E,1
80G2401,DE,"Berlin Alexanderplatz",523117N,132439E,8051331,DE,"Berlin Alt-Reinickendorf",523405N,132104E,0
8031855,DE,"Berlin Alt-Reinick.",523441N,132058E,8051331,DE,"Berlin Alt-Reinickendorf",523405N,132104E,1
8031855,DE,"Berlin Alt-Reinick.",523441N,132058E,8024968,DE,"Berlin Anhalter Bahnhof",523012N,132252E,0
80G2367,DE,"Berlin Anhalter Bahnhof",523012N,132252E,8024968,DE,"Berlin Anhalter Bahnhof",523012N,132252E,1
80G2367,DE,"Berlin Anhalter Bahnhof",523012N,132252E,8033448,DE,Berlin-Attilastrasse,522651N,132139E,0
80G0184,DE,"Berlin Attilastraße",522650N,132140E,8033448,DE,Berlin-Attilastrasse,522651N,132139E,1
80G0184,DE,"Berlin Attilastraße",522650N,132140E,8085767,DE,"Berlin-Gesundbrunnen (S-Bahn)",523256N,132318E,0
80G0433,DE,"Berlin Gesundbr. (S)",523256N,132318E,8085767,DE,"Berlin-Gesundbrunnen (S-Bahn)",523256N,132318E,1
80G0433,DE,"Berlin Gesundbr. (S)",523256N,132318E,8007799,DE,"Berlin Gesundbrunnen",523256N,132318E,0
8085767,DE,"Berlin Gesundbrunnen",523256N,132318E,8007799,DE,"Berlin Gesundbrunnen",523256N,132318E,1
8085767,DE,"Berlin Gesundbrunnen",523256N,132318E,8053630,DE,"Berlin Hbf (Europaplatz)",523132N,132208E,0
8098611,DE,"Berlin Hbf (Europapl",523133N,132208E,8053630,DE,"Berlin Hbf (Europaplatz)",523132N,132208E,1
8098611,DE,"Berlin Hbf (Europapl",523133N,132208E,8027696,DE,"Berlin Hbf (Washingtonplatz)",523124N,132219E,0
80G0215,DE,"Berlin Hbf (Washingtonplatz)",523124N,132213E,8027696,DE,"Berlin Hbf (Washingtonplatz)",523124N,132219E,1
80G0215,DE,"Berlin Hbf (Washingtonplatz)",523124N,132213E,8089165,DE,"Berlin J-Owens-Allee",523017N,131814E,0
80G2566,DE,"Berlin J-Owens-Allee",523017N,131814E,8089165,DE,"Berlin J-Owens-Allee",523017N,131814E,1
80G2566,DE,"Berlin J-Owens-Allee",523017N,131814E,8003064,DE,"Berlin Jungfernheide",523148N,131757E,0
8072196,DE,"Berlin Jungfernheide",523149N,131758E,8003064,DE,"Berlin Jungfernheide",523148N,131757E,1
8072196,DE,"Berlin Jungfernheide",523149N,131758E,8033470,DE,"Berlin Karl-Bonhoeffer-Klinik",523444N,131950E,0
80G2396,DE,"Berlin Karl-Bonhoeffer-Klinik",523444N,131950E,8033470,DE,"Berlin Karl-Bonhoeffer-Klinik",523444N,131950E,1
80G2396,DE,"Berlin Karl-Bonhoeffer-Klinik",523444N,131950E,1131089,DE,"Berlin Messedamm/ZOB/ICC",523023N,131648E,0
11G0726,DE,"Berlin Messedamm/ZOB/ICC",523023N,131648E,1131089,DE,"Berlin Messedamm/ZOB/ICC",523023N,131648E,1
11G0726,DE,"Berlin Messedamm/ZOB/ICC",523023N,131648E,8003005,DE,"Berlin Ostbahnhof",523039N,132604E,0
80G2241,DE,"Berlin Ostbahnhof",523039N,132604E,8003005,DE,"Berlin Ostbahnhof",523039N,132604E,1
80G2241,DE,"Berlin Ostbahnhof",523039N,132604E,8031162,DE,"Berlin Ostkreuz (NEB)",523010N,132808E,0
80G0082,DE,"Berlin Ostkreuz",523011N,132809E,8031162,DE,"Berlin Ostkreuz (NEB)",523010N,132808E,1
80G0082,DE,"Berlin Ostkreuz",523011N,132809E,8003142,DE,"Berlin Ostkreuz",523010N,132809E,0
8024943,DE,"Berlin Ostkreuz (S)",523010N,132809E,8003142,DE,"Berlin Ostkreuz",523010N,132809E,1
8024943,DE,"Berlin Ostkreuz (S)",523010N,132809E,8031740,DE,"Berlin Ostpreussendamm Süd",522451N,131807E,0
80G2393,DE,"Berlin Ostpreussendamm Süd",522451N,131807E,8031740,DE,"Berlin Ostpreussendamm Süd",522451N,131807E,1
80G2393,DE,"Berlin Ostpreussendamm Süd",522451N,131807E,8003240,DE,"Berlin Poelchaustrasse",523208N,133207E,0
80G2243,DE,"Berlin Poelchaustrasse",523208N,133207E,8003240,DE,"Berlin Poelchaustrasse",523208N,133207E,1
80G2243,DE,"Berlin Poelchaustrasse",523208N,133207E,8065973,DE,"Berlin Potsdamer Platz",523033N,132233E,0
80G0135,DE,"Berlin Potsdamer Pl",523033N,132233E,8065973,DE,"Berlin Potsdamer Platz",523033N,132233E,1
80G0135,DE,"Berlin Potsdamer Pl",523033N,132233E,8003350,DE,"Berlin Storkower Strasse",523126N,132751E,0
80G2247,DE,"Berlin Storkower Strasse",523126N,132751E,8003350,DE,"Berlin Storkower Strasse",523126N,132751E,1
80G2247,DE,"Berlin Storkower Strasse",523126N,132751E,8065971,DE,"Berlin Südkreuz",522830N,132155E,0
80G2492,DE,"Berlin Südkreuz",522830N,132155E,8065971,DE,"Berlin Südkreuz",522830N,132155E,1
80G2492,DE,"Berlin Südkreuz",522830N,132155E,8003068,DE,"Berlin Südkreuz (S-Bahn)",522834N,132154E,0
8085360,DE,"Berlin Südkreuz (S)",522835N,132150E,8003068,DE,"Berlin Südkreuz (S-Bahn)",522834N,132154E,1
8085360,DE,"Berlin Südkreuz (S)",522835N,132150E,8008754,DE,"Berlin Tegel (S-Bahn)",523516N,131723E,0
80G2285,DE,"Berlin Tegel (S-Bahn)",523516N,131723E,8008754,DE,"Berlin Tegel (S-Bahn)",523516N,131723E,1
80G2285,DE,"Berlin Tegel (S-Bahn)",523516N,131723E,8072196,DE,Berlin-Jungfernheide,523149N,131758E,0
80G2507,DE,Berlin-Jungfernheide,523149N,131758E,8072196,DE,Berlin-Jungfernheide,523149N,131758E,1
80G2507,DE,Berlin-Jungfernheide,523149N,131758E,8003111,DE,"Berlin-Lichterfelde Ost",522546N,131942E,0
8084310,DE,Berlin-Lichterf.Ost,522546N,131940E,8003111,DE,"Berlin-Lichterfelde Ost",522546N,131942E,1
8084310,DE,Berlin-Lichterf.Ost,522546N,131940E,8084310,DE,"Berlin Lichterfelde Ost (S)",522546N,131940E,0
80G0431,DE,Berlin-Lichterfelde,522546N,131940E,8084310,DE,"Berlin Lichterfelde Ost (S)",522546N,131940E,1
80G0431,DE,Berlin-Lichterfelde,522546N,131940E,8003360,DE,"Berlin-Schöneweide Pbf",522718N,133033E,0
8089168,DE,"Berlin-Schöneweide (",522717N,133032E,8003360,DE,"Berlin-Schöneweide Pbf",522718N,133033E,1
8089168,DE,"Berlin-Schöneweide (",522717N,133032E,8033477,DE,Berlin-Wittenau,523549N,132004E,0
80G2397,DE,Berlin-Wittenau,523549N,132004E,8033477,DE,Berlin-Wittenau,523549N,132004E,1
80G2397,DE,Berlin-Wittenau,523549N,132004E,1100119,DE,"Bernau (Schw) Altenrond",474751N,080307E,0
11G0105,DE,"Bernau (Schw) Altenrond",474751N,080307E,1100119,DE,"Bernau (Schw) Altenrond",474751N,080307E,1
11G0105,DE,"Bernau (Schw) Altenrond",474751N,080307E,1100284,DE,"Bernau (Schw) Dorf",474833N,080154E,0
11G0266,DE,"Bernau (Schw) Dorf",474833N,080154E,1100284,DE,"Bernau (Schw) Dorf",474833N,080154E,1
11G0266,DE,"Bernau (Schw) Dorf",474833N,080154E,1100263,DE,"Bernau (Schw) Dorf Schulhof",474834N,080152E,0
11G0245,DE,"Bernau (Schw) Dorf Schulhof",474834N,080152E,1100263,DE,"Bernau (Schw) Dorf Schulhof",474834N,080152E,1
11G0245,DE,"Bernau (Schw) Dorf Schulhof",474834N,080152E,1100115,DE,"Bernau (Schw) Gass",474749N,080330E,0
11G0101,DE,"Bernau (Schw) Gass",474749N,080330E,1100115,DE,"Bernau (Schw) Gass",474749N,080330E,1
11G0101,DE,"Bernau (Schw) Gass",474749N,080330E,1100126,DE,"Bernau (Schw) Goldbach",474744N,080401E,0
11G0112,DE,"Bernau (Schw) Goldbach",474744N,080401E,1100126,DE,"Bernau (Schw) Goldbach",474744N,080401E,1
11G0112,DE,"Bernau (Schw) Goldbach",474744N,080401E,1100262,DE,"Bernau (Schw) Hof",474914N,080056E,0
11G0244,DE,"Bernau (Schw) Hof",474914N,080056E,1100262,DE,"Bernau (Schw) Hof",474914N,080056E,1
11G0244,DE,"Bernau (Schw) Hof",474914N,080056E,1100118,DE,"Bernau (Schw) Innerlehen Rath",474808N,080203E,0
11G0104,DE,"Bernau (Schw) Innerlehen Rath",474808N,080203E,1100118,DE,"Bernau (Schw) Innerlehen Rath",474808N,080203E,1
11G0104,DE,"Bernau (Schw) Innerlehen Rath",474808N,080203E,1100265,DE,"Bernau (Schw) Loipenzentrum",474658N,080231E,0
11G0247,DE,"Bernau (Schw) Loipenzentrum",474658N,080231E,1100265,DE,"Bernau (Schw) Loipenzentrum",474658N,080231E,1
11G0247,DE,"Bernau (Schw) Loipenzentrum",474658N,080231E,1100116,DE,"Bernau (Schw) Oberlehen Thoma",474717N,080249E,0
11G0102,DE,"Bernau (Schw) Oberlehen Thoma",474717N,080249E,1100116,DE,"Bernau (Schw) Oberlehen Thoma",474717N,080249E,1
11G0102,DE,"Bernau (Schw) Oberlehen Thoma",474717N,080249E,1100125,DE,"Bernau (Schw) Poche",474826N,080117E,0
11G0111,DE,"Bernau (Schw) Poche",474826N,080117E,1100125,DE,"Bernau (Schw) Poche",474826N,080117E,1
11G0111,DE,"Bernau (Schw) Poche",474826N,080117E,1100120,DE,"Bernau (Schw) Riggenbach",474805N,080246E,0
11G0106,DE,"Bernau (Schw) Riggenbach",474805N,080246E,1100120,DE,"Bernau (Schw) Riggenbach",474805N,080246E,1
11G0106,DE,"Bernau (Schw) Riggenbach",474805N,080246E,1100121,DE,"Bernau (Schw) Riggenbach Kais",474807N,080259E,0
11G0107,DE,"Bernau (Schw) Riggenbach Kais",474807N,080259E,1100121,DE,"Bernau (Schw) Riggenbach Kais",474807N,080259E,1
11G0107,DE,"Bernau (Schw) Riggenbach Kais",474807N,080259E,1100264,DE,"Bernau (Schw) Rotes Kreuz",474619N,080112E,0
11G0246,DE,"Bernau (Schw) Rotes Kreuz",474619N,080112E,1100264,DE,"Bernau (Schw) Rotes Kreuz",474619N,080112E,1
11G0246,DE,"Bernau (Schw) Rotes Kreuz",474619N,080112E,1100117,DE,"Bernau (Schw) Schwendele",474821N,080036E,0
11G0103,DE,"Bernau (Schw) Schwendele",474821N,080036E,1100117,DE,"Bernau (Schw) Schwendele",474821N,080036E,1
11G0103,DE,"Bernau (Schw) Schwendele",474821N,080036E,1100114,DE,"Bernau (Schw) Unterlehen",474729N,080343E,0
11G0100,DE,"Bernau (Schw) Unterlehen",474729N,080343E,1100114,DE,"Bernau (Schw) Unterlehen",474729N,080343E,1
11G0100,DE,"Bernau (Schw) Unterlehen",474729N,080343E,1100113,DE,"Bernau (Schw) Weierle",474830N,080200E,0
11G0099,DE,"Bernau (Schw) Weierle",474830N,080200E,1100113,DE,"Bernau (Schw) Weierle",474830N,080200E,1
11G0099,DE,"Bernau (Schw) Weierle",474830N,080200E,1100112,DE,"Bernau (Schw) Weierle Str.",474740N,080409E,0
11G0098,DE,"Bernau (Schw) Weierle Str.",474740N,080409E,1100112,DE,"Bernau (Schw) Weierle Str.",474740N,080409E,1
11G0098,DE,"Bernau (Schw) Weierle Str.",474740N,080409E,8046272,DE,Berthelsdorf(Erzgebirge),505232N,132148E,0
80G2431,DE,Berthelsdorf(Erzgebirge),505232N,132148E,8046272,DE,Berthelsdorf(Erzgebirge),505232N,132148E,1
80G2431,DE,Berthelsdorf(Erzgebirge),505232N,132148E,8595272,CH,"Beuggen Bahnhof",473455N,074837E,0
0502059,DE,"Beuggen Bahnhof, Rhe",473454N,074839E,8595272,CH,"Beuggen Bahnhof",473455N,074837E,1
0502059,DE,"Beuggen Bahnhof, Rhe",473454N,074839E,1322004,IT,"Beura Cardezza centro",460444N,081757E,0
8322004,IT,"Beura Cardezza, centro",460444N,081757E,1322004,IT,"Beura Cardezza centro",460444N,081757E,1
8322004,IT,"Beura Cardezza, centro",460444N,081757E,8029324,DE,"Bieringen(b Horb)",482656N,085139E,0
80G2385,DE,"Bieringen(b Horb)",482656N,085139E,8029324,DE,"Bieringen(b Horb)",482656N,085139E,1
80G2385,DE,"Bieringen(b Horb)",482656N,085139E,8079928,DE,"Bingen(Rhein) (Schiff)",495813N,075348E,0
80G2537,DE,"Bingen(Rhein) (Schiff)",495813N,075348E,8079928,DE,"Bingen(Rhein) (Schiff)",495813N,075348E,1
80G2537,DE,"Bingen(Rhein) (Schiff)",495813N,075348E,8070690,DE,Binsfeld,504741N,063200E,0
8071257,DE,Binsfeld,504742N,063200E,8070690,DE,Binsfeld,504741N,063200E,1
8071257,DE,Binsfeld,504742N,063200E,8099970,DE,"Binzen (D)",473753N,073715E,0
8070323,DE,Binzen,473753N,073716E,8099970,DE,"Binzen (D)",473753N,073715E,1
8070323,DE,Binzen,473753N,073716E,1100656,DE,"Binzen Dreispitz",473731N,073633E,0
11G0562,DE,"Binzen Dreispitz",473731N,073633E,1100656,DE,"Binzen Dreispitz",473731N,073633E,1
11G0562,DE,"Binzen Dreispitz",473731N,073633E,1100512,DE,"Binzen Gewerbepark",473731N,073648E,0
11G0431,DE,"Binzen Gewerbepark",473731N,073648E,1100512,DE,"Binzen Gewerbepark",473731N,073648E,1
11G0431,DE,"Binzen Gewerbepark",473731N,073648E,1100507,DE,"Binzen J. P. Hebel-Str.",473731N,073641E,0
11G0426,DE,"Binzen J. P. Hebel-Str.",473731N,073641E,1100507,DE,"Binzen J. P. Hebel-Str.",473731N,073641E,1
11G0426,DE,"Binzen J. P. Hebel-Str.",473731N,073641E,1100655,DE,"Binzen Rathausplatz",473752N,073725E,0
11G0561,DE,"Binzen Rathausplatz",473752N,073725E,1100655,DE,"Binzen Rathausplatz",473752N,073725E,1
11G0561,DE,"Binzen Rathausplatz",473752N,073725E,8003436,DE,"Birkengrund Süd",521856N,131619E,0
80G2248,DE,"Birkengrund Süd",521856N,131619E,8003436,DE,"Birkengrund Süd",521856N,131619E,1
80G2248,DE,"Birkengrund Süd",521856N,131619E,1113994,DE,"Bischofshofen F-Mohshammer-Pl.",472454N,131304E,0
11G0698,DE,"Bischofshofen F-Mohshammer-Pl.",472454N,131304E,1113994,DE,"Bischofshofen F-Mohshammer-Pl.",472454N,131304E,1
11G0698,DE,"Bischofshofen F-Mohshammer-Pl.",472454N,131304E,1120315,DE,"Bischweier Bahnhofstrasse",485005N,081648E,0
11G0719,DE,"Bischweier Bahnhofstrasse",485005N,081648E,1120315,DE,"Bischweier Bahnhofstrasse",485005N,081648E,1
11G0719,DE,"Bischweier Bahnhofstrasse",485005N,081648E,8303313,IT,"Bivio d'Aurisina",454514N,133922E,0
83G0403,IT,"Bivio d'Aurisina",454514N,133922E,8303313,IT,"Bivio d'Aurisina",454514N,133922E,1
83G0403,IT,"Bivio d'Aurisina",454514N,133922E,8390377,IT,"Bivio per Siponto",413649N,155341E,0
83G0636,IT,"Bivio per Siponto",413649N,155341E,8390377,IT,"Bivio per Siponto",413649N,155341E,1
83G0636,IT,"Bivio per Siponto",413649N,155341E,8099279,DE,"Blankenloch Kirche (1)",490352N,082816E,0
80G2705,DE,"Blankenloch Kirche (1)",490352N,082816E,8099279,DE,"Blankenloch Kirche (1)",490352N,082816E,1
80G2705,DE,"Blankenloch Kirche (1)",490352N,082816E,8099280,DE,"Blankenloch Kirche (2)",490352N,082816E,0
80G2706,DE,"Blankenloch Kirche (2)",490352N,082816E,8099280,DE,"Blankenloch Kirche (2)",490352N,082816E,1
80G2706,DE,"Blankenloch Kirche (2)",490352N,082816E,8099281,DE,"Blankenloch Mühlenweg (1)",490407N,082829E,0
80G2707,DE,"Blankenloch Mühlenweg (1)",490407N,082829E,8099281,DE,"Blankenloch Mühlenweg (1)",490407N,082829E,1
80G2707,DE,"Blankenloch Mühlenweg (1)",490407N,082829E,8099283,DE,"Blankenloch Mühlenweg (2)",490407N,082828E,0
80G2709,DE,"Blankenloch Mühlenweg (2)",490407N,082828E,8099283,DE,"Blankenloch Mühlenweg (2)",490407N,082828E,1
80G2709,DE,"Blankenloch Mühlenweg (2)",490407N,082828E,8099284,DE,"Blankenloch Nord (1)",490423N,082803E,0
80G2710,DE,"Blankenloch Nord (1)",490423N,082803E,8099284,DE,"Blankenloch Nord (1)",490423N,082803E,1
80G2710,DE,"Blankenloch Nord (1)",490423N,082803E,8099285,DE,"Blankenloch Nord (2)",490423N,082803E,0
80G2711,DE,"Blankenloch Nord (2)",490423N,082803E,8099285,DE,"Blankenloch Nord (2)",490423N,082803E,1
80G2711,DE,"Blankenloch Nord (2)",490423N,082803E,8099286,DE,"Blankenloch Süd",490325N,082800E,0
80G2712,DE,"Blankenloch Süd",490325N,082800E,8099286,DE,"Blankenloch Süd",490325N,082800E,1
80G2712,DE,"Blankenloch Süd",490325N,082800E,8099282,DE,"Blankenloch Tolna-Platz",490337N,082809E,0
80G2708,DE,"Blankenloch Tolna-Platz",490337N,082809E,8099282,DE,"Blankenloch Tolna-Platz",490337N,082809E,1
80G2708,DE,"Blankenloch Tolna-Platz",490337N,082809E,1100545,DE,"Blansingen Alemannenstr.",474130N,073236E,0
11G0458,DE,"Blansingen Alemannenstr.",474130N,073236E,1100545,DE,"Blansingen Alemannenstr.",474130N,073236E,1
11G0458,DE,"Blansingen Alemannenstr.",474130N,073236E,1100665,DE,"Blansingen Brunnen",474127N,073223E,0
11G0569,DE,"Blansingen Brunnen",474127N,073223E,1100665,DE,"Blansingen Brunnen",474127N,073223E,1
11G0569,DE,"Blansingen Brunnen",474127N,073223E,1100546,DE,"Blansingen Römerstr.",474117N,073213E,0
11G0459,DE,"Blansingen Römerstr.",474117N,073213E,1100546,DE,"Blansingen Römerstr.",474117N,073213E,1
11G0459,DE,"Blansingen Römerstr.",474117N,073213E,1150137,DE,"Bleibach Bahnhof",480726N,080017E,0
0500137,DE,"Bleibach Bahnhof, Gu",480723N,080015E,1150137,DE,"Bleibach Bahnhof",480726N,080017E,1
0500137,DE,"Bleibach Bahnhof, Gu",480723N,080015E,8089436,DE,"Blumberg(b Berlin) Rehhahn",523547N,133531E,0
80G2568,DE,"Blumberg(b Berlin) Rehhahn",523547N,133531E,8089436,DE,"Blumberg(b Berlin) Rehhahn",523547N,133531E,1
80G2568,DE,"Blumberg(b Berlin) Rehhahn",523547N,133531E,8326002,IT,"Boario Terme",455321N,101107E,0
8303062,IT,"Boario Terrme",455331N,101128E,8326002,IT,"Boario Terme",455321N,101107E,1
8303062,IT,"Boario Terrme",455331N,101128E,1322005,IT,"Bognanco T. Villa Elda",460720N,081238E,0
8322005,IT,"Bognanco, T. Villa Elda",460720N,081238E,1322005,IT,"Bognanco T. Villa Elda",460720N,081238E,1
8322005,IT,"Bognanco, T. Villa Elda",460720N,081238E,8325112,IT,"Bollate Centro",453233N,090723E,0
8303014,IT,"Bollate Centro",453234N,090723E,8325112,IT,"Bollate Centro",453233N,090723E,1
8303014,IT,"Bollate Centro",453234N,090723E,8327204,IT,"Bologna S. Vitale",442929N,112306E,0
8305081,IT,"Bologna San Vitale",442929N,112306E,8327204,IT,"Bologna S. Vitale",442929N,112306E,1
8305081,IT,"Bologna San Vitale",442929N,112306E,8383020,IT,"Bolzano/Bozen Casanova",462839N,111900E,0
