uic_1,country_1,name_1,lon_1,lat_1,uic_2,country_2,name_2,lon_2,lat_2,match
2085010,RU,OB,545932N,824327E,2085010,RU,OB,545932N,824327E,1
2085010,RU,OB,545932N,824327E,2087110,RU,TOPKI,551642N,853656E,0
2087110,RU,Topki,552240N,854224E,2087110,RU,TOPKI,551642N,853656E,1
2087110,RU,Topki,552240N,854224E,2098000,RU,VLADIVOSTOK,430640N,1315253E,0
2098000,RU,VLADIVOSTOK,430640N,1315253E,2098000,RU,VLADIVOSTOK,430640N,1315253E,1
2098000,RU,VLADIVOSTOK,430640N,1315253E,201A001,RU,MOSCOU,541156N,373442E,0
20G0001,RU,MOSCOU,541156N,373442E,201A001,RU,MOSCOU,541156N,373442E,1
20G0001,RU,MOSCOU,541156N,373442E,201A002,RU,"SAINT PETERSBOURG",595533N,301406E,0
20G0002,RU,"SAINT PETERSBOURG",595533N,301406E,201A002,RU,"SAINT PETERSBOURG",595533N,301406E,1
20G0002,RU,"SAINT PETERSBOURG",595533N,301406E,2026020,RU,"NIJNII NOVGOROD-MOSKOVSKII",561918N,435645E,0
20G0003,RU,"NIJNII NOVGOROD-MOSKOVSKII",561918N,435645E,2026020,RU,"NIJNII NOVGOROD-MOSKOVSKII",561918N,435645E,1
20G0003,RU,"NIJNII NOVGOROD-MOSKOVSKII",561918N,435645E,2085060,RU,NOVOSIBIRSK-GLAVNYI,550207N,825338E,0
20G0004,RU,NOVOSIBIRSK-GLAVNYI,550207N,825338E,2085060,RU,NOVOSIBIRSK-GLAVNYI,550207N,825338E,1
20G0004,RU,NOVOSIBIRSK-GLAVNYI,550207N,825338E,2002000,RU,VYBORG,604256N,284511E,0
20G0005,RU,Vyborg,604256N,284511E,2002000,RU,VYBORG,604256N,284511E,1
20G0005,RU,Vyborg,604256N,284511E,2024810,RU,KANASH,553100N,472953E,0
20G0006,RU,Kanash,553100N,472953E,2024810,RU,KANASH,553100N,472953E,1
20G0006,RU,Kanash,553100N,472953E,2025030,RU,KAZAN,554717N,490601E,0
20G0007,RU,Kazan,554717N,490601E,2025030,RU,KAZAN,554717N,490601E,1
20G0007,RU,Kazan,554717N,490601E,2019810,RU,"MOSKVA PAS KIEVSKAIA",000000N,000000E,0
20G0484,RU,"MOSKVA PAS KIEVSKAIA",000000N,000000E,2019810,RU,"MOSKVA PAS KIEVSKAIA",000000N,000000E,1
20G0484,RU,"MOSKVA PAS KIEVSKAIA",000000N,000000E,2100016,BY,OSINOVKA,543858N,303932E,0
2100016,BY,Osinovka,543858N,303932E,2100016,BY,OSINOVKA,543858N,303932E,1
2100016,BY,Osinovka,543858N,303932E,2100041,BY,EZERIQUE,000000N,000000E,0
2100041,BY,EZERIQUE,534235N,275712E,2100041,BY,EZERIQUE,000000N,000000E,1
2100041,BY,EZERIQUE,534235N,275712E,2100179,BY,MALORITO,000000N,000000E,0
2100179,BY,MALORITO,514738N,240509E,2100179,BY,MALORITO,000000N,000000E,1
2100179,BY,MALORITO,514738N,240509E,2100215,BY,LOSOSNA,000000N,000000E,0
2100215,BY,LOSOSNA,534111N,235054E,2100215,BY,LOSOSNA,000000N,000000E,1
2100215,BY,LOSOSNA,534111N,235054E,2100430,BY,PORECHJE,000000N,000000E,0
2100430,BY,PORECHJE,534235N,275712E,2100430,BY,PORECHJE,000000N,000000E,1
2100430,BY,PORECHJE,534235N,275712E,2113000,BY,"BREST CENTRALNYI",520602N,234050E,0
2113000,BY,"Brest Central",520601N,234050E,2113000,BY,"BREST CENTRALNYI",520602N,234050E,1
2113000,BY,"Brest Central",520601N,234050E,2113520,BY,GRODNO,534111N,235054E,0
2113520,BY,Grodno,534111N,235056E,2113520,BY,GRODNO,534111N,235054E,1
2113520,BY,Grodno,534111N,235056E,2113850,BY,BARANOVICHI-CENTRALNYE,530833N,260137E,0
2113850,BY,"Baranovichi Centraln",530833N,260137E,2113850,BY,BARANOVICHI-CENTRALNYE,530833N,260137E,1
2113850,BY,"Baranovichi Centraln",530833N,260137E,2116290,BY,MOLODECHNO,000000N,000000E,0
2116290,BY,Molodechno,541845N,265048E,2116290,BY,MOLODECHNO,000000N,000000E,1
2116290,BY,Molodechno,541845N,265048E,2116640,BY,ORSHA-CENTRALNAIA,543115N,302228E,0
2116640,BY,"Orscha Central",543115N,302229E,2116640,BY,ORSHA-CENTRALNAIA,543115N,302228E,1
2116640,BY,"Orscha Central",543115N,302229E,2114020,BY,MINSK,535326N,273509E,0
21G0001,BY,MINSK,535326N,273509E,2114020,BY,MINSK,535326N,273509E,1
21G0001,BY,MINSK,535326N,273509E,2232030,UA,KIEV,000000N,000000E,0
2232030,UA,"Kiev Pass",502625N,302919E,2232030,UA,KIEV,000000N,000000E,1
2232030,UA,"Kiev Pass",502625N,302919E,2235420,UA,ZABOLOTE,000000N,000000E,0
2235420,UA,ZABOLOTE,484134N,383052E,2235420,UA,ZABOLOTE,000000N,000000E,1
2235420,UA,ZABOLOTE,484134N,383052E,2237000,UA,LVOV,495023N,235936E,0
2237000,UA,Lvov,495023N,235939E,2237000,UA,LVOV,495023N,235936E,1
2237000,UA,Lvov,495023N,235939E,2400418,LT,TURMANTAS,554158N,262756E,0
2400418,LT,TURMANTAS,554158N,262756E,2400418,LT,TURMANTAS,554158N,262756E,1
2400418,LT,TURMANTAS,554158N,262756E,2411230,LT,TURMANTAS,554158N,262756E,0
2411230,LT,Turmantas,554158N,262755E,2411230,LT,TURMANTAS,554158N,262756E,1
2411230,LT,Turmantas,554158N,262755E,2412000,LT,VILNIUS,544012N,251703E,0
2412000,LT,Vilnius(LT),544012N,251705E,2412000,LT,VILNIUS,544012N,251703E,1
2412000,LT,Vilnius(LT),544012N,251705E,2509501,LV,"RIGA PASSAJIRSKAIA",565646N,240714E,0
2509010,LV,"Riga Pass",565646N,240714E,2509501,LV,"RIGA PASSAJIRSKAIA",565646N,240714E,1
2509010,LV,"Riga Pass",565646N,240714E,2511260,LV,KARSAVA,564854N,274137E,0
2511260,LV,Karsava,564854N,274137E,2511260,LV,KARSAVA,564854N,274137E,1
2511260,LV,Karsava,564854N,274137E,2511272,LV,REZEKNE1,000000N,000000E,0
2511272,LV,REZEKNE,563004N,271853E,2511272,LV,REZEKNE1,000000N,000000E,1
2511272,LV,REZEKNE,563004N,271853E,2511290,LV,ZILUPE,562327N,280712E,0
2511290,LV,Zilupe,562332N,280656E,2511290,LV,ZILUPE,562327N,280712E,1
2511290,LV,Zilupe,562332N,280656E,2500390,LV,"KARSAVA GR",000000N,000000E,0
2520035,LV,Karsava(Gr),565111N,274412E,2500390,LV,"KARSAVA GR",000000N,000000E,1
2520035,LV,Karsava(Gr),565111N,274412E,2608000,EE,TAPA,591556N,255741E,0
2608000,EE,Tapa,591555N,255742E,2608000,EE,TAPA,591556N,255741E,1
2608000,EE,Tapa,591555N,255742E,2608140,EE,TALLINN,592641N,244546E,0
2608140,EE,Tallinn,592625N,244414E,2608140,EE,TALLINN,592641N,244546E,1
2608140,EE,Tallinn,592625N,244414E,5502725,HU,SOPRON,474040N,163512E,0
4302725,HU,Sopron,474040N,163512E,5502725,HU,SOPRON,474040N,163512E,1
4302725,HU,Sopron,474040N,163512E,8133020,AT,"NEUSIEDL AM SEE",475721N,164927E,0
4307989,AT,"Neusiedl am See",475720N,164924E,8133020,AT,"NEUSIEDL AM SEE",475721N,164927E,1
4307989,AT,"Neusiedl am See",475720N,164924E,5100027,PL,"SZCZECIN GLOWNY",532507N,143302E,0
5100027,PL,"Szczecin Glowny",532507N,143301E,5100027,PL,"SZCZECIN GLOWNY",532507N,143302E,1
5100027,PL,"Szczecin Glowny",532507N,143301E,5100094,PL,ELBLAG,540904N,192459E,0
5100094,PL,ELBLAG,540904N,192459E,5100094,PL,ELBLAG,540904N,192459E,1
5100094,PL,ELBLAG,540904N,192459E,5100107,PL,"SWINOUJSCIE PORT",535427N,141628E,0
5100107,PL,"Swinoujscie Port",535351N,141534E,5100107,PL,"SWINOUJSCIE PORT",535427N,141628E,1
5100107,PL,"Swinoujscie Port",535351N,141534E,5100144,PL,BIELAWA,520631N,210809E,0
5100144,PL,BIELAWA,520631N,210809E,5100144,PL,BIELAWA,520631N,210809E,1
5100144,PL,BIELAWA,520631N,210809E,5100165,PL,"KAMIEN POMORSKI",535758N,144626E,0
5100165,PL,"Kamień Pomorski",535758N,144626E,5100165,PL,"KAMIEN POMORSKI",535758N,144626E,1
5100165,PL,"Kamień Pomorski",535758N,144626E,5100196,PL,KOLOBRZEG,541055N,153411E,0
5100196,PL,KOLOBRZEG,541055N,153411E,5100196,PL,KOLOBRZEG,541055N,153411E,1
5100196,PL,KOLOBRZEG,541055N,153411E,5118787,PL,TRZEBIATOW,540337N,151638E,0
5100214,PL,Trzebiatów,540331N,151636E,5118787,PL,TRZEBIATOW,540337N,151638E,1
5100214,PL,Trzebiatów,540331N,151636E,5100220,PL,"STARGARD SZCZECINSKI",532022N,150152E,0
5100220,PL,"Stargard Szczecinski",532023N,150154E,5100220,PL,"STARGARD SZCZECINSKI",532022N,150152E,1
5100220,PL,"Stargard Szczecinski",532023N,150154E,5100252,PL,"LODZ CHOJNY",514334N,192904E,0
5100252,PL,"LODZ CHOJNY",514334N,192904E,5100252,PL,"LODZ CHOJNY",514334N,192904E,1
5100252,PL,"LODZ CHOJNY",514334N,192904E,5100253,PL,"LODZ KALISKA",514528N,192545E,0
5100253,PL,"LODZ KALISKA",514528N,192545E,5100253,PL,"LODZ KALISKA",514528N,192545E,1
5100253,PL,"LODZ KALISKA",514528N,192545E,5100300,PL,SZCZECINEK,534137N,164217E,0
5100300,PL,Szczecinek,534137N,164219E,5100300,PL,SZCZECINEK,534137N,164217E,1
5100300,PL,Szczecinek,534137N,164219E,5100346,PL,"RUNOWO POMORSKIE",533320N,153145E,0
5100346,PL,"Runowo Pomorskie",533323N,153146E,5100346,PL,"RUNOWO POMORSKIE",533320N,153145E,1
5100346,PL,"Runowo Pomorskie",533323N,153146E,5100365,PL,PRZEMYSL,494700N,224636E,0
5100365,PL,PRZEMYSL,494700N,224636E,5100365,PL,PRZEMYSL,494700N,224636E,1
5100365,PL,PRZEMYSL,494700N,224636E,5100376,PL,RADOM,512330N,210921E,0
5100376,PL,RADOM,512330N,210921E,5100376,PL,RADOM,512330N,210921E,1
5100376,PL,RADOM,512330N,210921E,5100390,PL,BIALOGARD,540035N,155839E,0
5100390,PL,Białogard,540034N,155836E,5100390,PL,BIALOGARD,540035N,155839E,1
5100390,PL,Białogard,540034N,155836E,5100405,PL,RZESZOW,500234N,220027E,0
5100405,PL,RZESZOW,500234N,220027E,5100405,PL,RZESZOW,500234N,220027E,1
5100405,PL,RZESZOW,500234N,220027E,5100410,PL,KOLOBRZEG,541055N,153411E,0
5100410,PL,Kołobrzeg,541056N,153410E,5100410,PL,KOLOBRZEG,541055N,153411E,1
5100410,PL,Kołobrzeg,541056N,153410E,5100440,PL,KOSZALIN,541126N,161012E,0
5100440,PL,Koszalin,541128N,161011E,5100440,PL,KOSZALIN,541126N,161012E,1
5100440,PL,Koszalin,541128N,161011E,5100470,PL,SLUPSK,542803N,170101E,0
5100470,PL,Słupsk,542802N,170059E,5100470,PL,SLUPSK,542803N,170101E,1
5100470,PL,Słupsk,542802N,170059E,5108217,PL,USTKA,543444N,165139E,0
5100495,PL,Ustka,543443N,165139E,5108217,PL,USTKA,543444N,165139E,1
5100495,PL,Ustka,543443N,165139E,5100510,PL,SLAWNO,542122N,164018E,0
5100510,PL,Sławno,542121N,164015E,5100510,PL,SLAWNO,542122N,164018E,1
5100510,PL,Sławno,542121N,164015E,5100522,PL,"WARSZAWA WSCHODNIA",521508N,210304E,0
5100522,PL,"WARSZAWA WSCHODNIA",521508N,210304E,5100522,PL,"WARSZAWA WSCHODNIA",521508N,210304E,1
5100522,PL,"WARSZAWA WSCHODNIA",521508N,210304E,5100525,PL,LEBORK,543201N,174501E,0
5100525,PL,Lębork,543201N,174501E,5100525,PL,LEBORK,543201N,174501E,1
5100525,PL,Lębork,543201N,174501E,5100535,PL,LEBA,544524N,173308E,0
5100535,PL,LEBA,544524N,173309E,5100535,PL,LEBA,544524N,173308E,1
5100535,PL,LEBA,544524N,173309E,5100590,PL,"GDYNIA GLOWNA",543117N,183147E,0
5100590,PL,"Gdynia Gł.",543115N,183146E,5100590,PL,"GDYNIA GLOWNA",543117N,183147E,1
5100590,PL,"Gdynia Gł.",543115N,183146E,5100594,PL,SOPOT,542624N,183344E,0
5100594,PL,Sopot,542624N,183344E,5100594,PL,SOPOT,542624N,183344E,1
5100594,PL,Sopot,542624N,183344E,5100630,PL,WEJHEROWO,543621N,181344E,0
5100630,PL,Wejherowo,543621N,181345E,5100630,PL,WEJHEROWO,543621N,181344E,1
5100630,PL,Wejherowo,543621N,181345E,5100674,PL,WLADYSLAWOWO,544738N,182406E,0
5100674,PL,Wladyslawowo,544738N,182406E,5100674,PL,WLADYSLAWOWO,544738N,182406E,1
5100674,PL,Wladyslawowo,544738N,182406E,5100675,PL,JURATA,544105N,184248E,0
5100675,PL,Jurata,544105N,184247E,5100675,PL,JURATA,544105N,184248E,1
5100675,PL,Jurata,544105N,184247E,5106985,PL,KUZNICA,544409N,183437E,0
5100676,PL,"Kuznica (Hel)",544410N,183437E,5106985,PL,KUZNICA,544409N,183437E,1
5100676,PL,"Kuznica (Hel)",544410N,183437E,5106714,PL,JASTARNIA,544204N,184039E,0
5100677,PL,Jastarnia,544204N,184039E,5106714,PL,JASTARNIA,544204N,184039E,1
5100677,PL,Jastarnia,544204N,184039E,5106651,PL,HEL,543658N,184809E,0
5100679,PL,Hel,543639N,184803E,5106651,PL,HEL,543658N,184809E,1
5100679,PL,Hel,543639N,184803E,5100711,PL,TCZEW,540549N,184720E,0
5100711,PL,Tczew,540550N,184724E,5100711,PL,TCZEW,540549N,184720E,1
5100711,PL,Tczew,540550N,184724E,5100750,PL,"GDANSK GL.",542119N,183840E,0
5100750,PL,"Gdańsk Gł.",542119N,183837E,5100750,PL,"GDANSK GL.",542119N,183840E,1
5100750,PL,"Gdańsk Gł.",542119N,183837E,5100753,PL,"GDANSK WRZESZCZ",542254N,183619E,0
5100753,PL,"Gdansk Wrzeszcz",542254N,183619E,5100753,PL,"GDANSK WRZESZCZ",542254N,183619E,1
5100753,PL,"Gdansk Wrzeszcz",542254N,183619E,5100758,PL,"GDANSK OLIWA",542435N,183418E,0
5100758,PL,"Gdansk Oliwa",542435N,183418E,5100758,PL,"GDANSK OLIWA",542435N,183418E,1
5100758,PL,"Gdansk Oliwa",542435N,183418E,5100787,PL,MALBORK,540209N,190233E,0
5100787,PL,Malbork,540208N,190234E,5100787,PL,MALBORK,540209N,190233E,1
5100787,PL,Malbork,540208N,190234E,5100815,PL,ELBLAG.,540904N,192459E,0
5100815,PL,Elblšg,540903N,192459E,5100815,PL,ELBLAG.,540904N,192459E,1
5100815,PL,Elblšg,540903N,192459E,5100860,PL,"STARGARD GDANSKI",000000N,000000E,0
5100860,PL,"Starogard Gdański",535837N,183132E,5100860,PL,"STARGARD GDANSKI",000000N,000000E,1
5100860,PL,"Starogard Gdański",535837N,183132E,5118851,PL,"OLSZTYN O",534640N,202802E,0
5100923,PL,"Olsztyn Zachodni",534640N,202801E,5118851,PL,"OLSZTYN O",534640N,202802E,1
5100923,PL,"Olsztyn Zachodni",534640N,202801E,5100992,PL,"GDANSK GL",542119N,183840E,0
5100992,PL,"GDANSK GL",542119N,183840E,5100992,PL,"GDANSK GL",542119N,183840E,1
5100992,PL,"GDANSK GL",542119N,183840E,5101000,PL,KORSZE,541020N,210813E,0
5101000,PL,Korsze,541019N,210817E,5101000,PL,KORSZE,541020N,210813E,1
5101000,PL,Korsze,541019N,210817E,5101060,PL,SZCZYTNO,533337N,205951E,0
5101060,PL,Szczytno,533336N,205951E,5101060,PL,SZCZYTNO,533337N,205951E,1
5101060,PL,Szczytno,533336N,205951E,5101125,PL,BRANIEWO,000000N,000000E,0
5101125,PL,Braniewo,542316N,195025E,5101125,PL,BRANIEWO,000000N,000000E,1
5101125,PL,Braniewo,542316N,195025E,5101180,PL,ELK,534929N,222141E,0
5101180,PL,Ełk,534930N,222143E,5101180,PL,ELK,534929N,222141E,1
5101180,PL,Ełk,534930N,222143E,5101260,PL,GIZYCKO,540153N,214641E,0
5101260,PL,Giżycko,540153N,214640E,5101260,PL,GIZYCKO,540153N,214641E,1
5101260,PL,Giżycko,540153N,214640E,5101280,PL,SUWALKI,540620N,225642E,0
5101280,PL,Suwałki,540622N,225642E,5101280,PL,SUWALKI,540620N,225642E,1
5101280,PL,Suwałki,540622N,225642E,5101296,PL,AUGUSTOW,535109N,230134E,0
5101296,PL,Augustów,535109N,230135E,5101296,PL,AUGUSTOW,535109N,230134E,1
5101296,PL,Augustów,535109N,230135E,5130939,PL,KOSTRZYN,523529N,143849E,0
5101300,PL,Kostrzyn,523530N,143852E,5130939,PL,KOSTRZYN,523529N,143849E,1
5101300,PL,Kostrzyn,523530N,143852E,5106565,PL,"GORZOW WLKP",524340N,151344E,0
5101390,PL,"Gorzów Wlkp.",524339N,151345E,5106565,PL,"GORZOW WLKP",524340N,151344E,1
5101390,PL,"Gorzów Wlkp.",524339N,151345E,5101440,PL,"PILA GLOWNA",530834N,164438E,0
5101440,PL,"Piła Gł.",530835N,164440E,5101440,PL,"PILA GLOWNA",530834N,164438E,1
5101440,PL,"Piła Gł.",530835N,164440E,5101560,PL,CHOJNICE,534120N,173437E,0
5101560,PL,Chojnice,534119N,173436E,5101560,PL,CHOJNICE,534120N,173437E,1
5101560,PL,Chojnice,534119N,173436E,5101618,PL,CHODZIEZ,525939N,165434E,0
5101618,PL,Chodzież,525926N,165435E,5101618,PL,CHODZIEZ,525939N,165434E,1
5101618,PL,Chodzież,525926N,165435E,5101820,PL,"NAKLO N NOTECIA",530833N,173626E,0
5101820,PL,"Nakło n/Noteciš",530832N,173626E,5101820,PL,"NAKLO N NOTECIA",530833N,173626E,1
5101820,PL,"Nakło n/Noteciš",530832N,173626E,5101837,PL,"BYDGOSZCZ LESNA",530836N,180156E,0
5101837,PL,"Bydgoszcz Lesna",530837N,180155E,5101837,PL,"BYDGOSZCZ LESNA",530836N,180156E,1
5101837,PL,"Bydgoszcz Lesna",530837N,180155E,5101840,PL,"BYDGOSZCZ GLOWNA",530804N,175924E,0
5101840,PL,"Bydgoszcz Gł.",530806N,175929E,5101840,PL,"BYDGOSZCZ GLOWNA",530804N,175924E,1
5101840,PL,"Bydgoszcz Gł.",530806N,175929E,5101870,PL,INOWROCLAW,524820N,181440E,0
5101870,PL,Inowrocław,524817N,181438E,5101870,PL,INOWROCLAW,524820N,181440E,1
5101870,PL,Inowrocław,524817N,181438E,5101943,PL,"ZDUNSKA WOLA",513639N,185648E,0
5101943,PL,"Zduńska Wola",513640N,185647E,5101943,PL,"ZDUNSKA WOLA",513639N,185648E,1
5101943,PL,"Zduńska Wola",513640N,185647E,5101948,PL,SIERADZ,513550N,184257E,0
5101948,PL,Sieradz,513551N,184253E,5101948,PL,SIERADZ,513550N,184257E,1
5101948,PL,Sieradz,513551N,184253E,5101970,PL,"TORUN GLOWNY",530000N,183650E,0
5101970,PL,"Toruń Gł.",530000N,183652E,5101970,PL,"TORUN GLOWNY",530000N,183650E,1
5101970,PL,"Toruń Gł.",530000N,183652E,5118816,PL,GRUDZIADZ,532558N,184330E,0
5102050,PL,Grudzišdz,532855N,184539E,5118816,PL,GRUDZIADZ,532558N,184330E,1
5102050,PL,Grudzišdz,532855N,184539E,5102090,PL,"JABLONOWO POMORSKIE",532335N,190943E,0
5102090,PL,"Jabłonowo Pom.",532334N,190941E,5102090,PL,"JABLONOWO POMORSKIE",532335N,190943E,1
5102090,PL,"Jabłonowo Pom.",532334N,190941E,5102150,PL,"ALEKSANDROW KUJAWSKI",525233N,184147E,0
5102150,PL,"Aleksandrów Kujawski",525231N,184148E,5102150,PL,"ALEKSANDROW KUJAWSKI",525233N,184147E,1
5102150,PL,"Aleksandrów Kujawski",525231N,184148E,5130923,PL,CIECHOCINEK,525252N,184721E,0
5102155,PL,Ciechocinek,525252N,184719E,5130923,PL,CIECHOCINEK,525252N,184721E,1
5102155,PL,Ciechocinek,525252N,184719E,5118898,PL,WLOCLAWEK,523911N,190333E,0
5102160,PL,Włocławek,523908N,190333E,5118898,PL,WLOCLAWEK,523911N,190333E,1
5102160,PL,Włocławek,523908N,190333E,5102180,PL,"ILAWA GLOWNA",533456N,193424E,0
5102180,PL,"Iława Gł.",533456N,193425E,5102180,PL,"ILAWA GLOWNA",533456N,193424E,1
5102180,PL,"Iława Gł.",533456N,193425E,5102200,PL,OSTRODA,534159N,195702E,0
5102200,PL,Ostróda,534158N,195704E,5102200,PL,OSTRODA,534159N,195702E,1
5102200,PL,Ostróda,534158N,195704E,5102244,PL,DZIALDOWO.,531414N,201005E,0
5102244,PL,Działdowo,531416N,201004E,5102244,PL,DZIALDOWO.,531414N,201005E,1
5102244,PL,Działdowo,531416N,201004E,5130951,PL,OSTROLEKA,530505N,213423E,0
5102330,PL,Ostrołęka,530322N,213701E,5130951,PL,OSTROLEKA,530505N,213423E,1
5102330,PL,Ostrołęka,530322N,213701E,5102400,PL,BIALYSTOK,530802N,230809E,0
5102400,PL,Białystok,530803N,230812E,5102400,PL,BIALYSTOK,530802N,230809E,1
5102400,PL,Białystok,530803N,230812E,5102453,PL,LAPY,525925N,225300E,0
5102453,PL,Łapy,525924N,225303E,5102453,PL,LAPY,525925N,225300E,1
5102453,PL,Łapy,525924N,225303E,5102480,PL,SOKOLKA,532412N,233029E,0
5102480,PL,Sokółka,532412N,233029E,5102480,PL,SOKOLKA,532412N,233029E,1
5102480,PL,Sokółka,532412N,233029E,5102506,PL,"KUZNICA BIALOSTOCKA GR",000000N,000000E,0
5102500,PL,"Kuźnica Białostocka",533040N,233829E,5102506,PL,"KUZNICA BIALOSTOCKA GR",000000N,000000E,1
5102500,PL,"Kuźnica Białostocka",533040N,233829E,5102540,PL,HAJNOWKA,524400N,233459E,0
5102540,PL,Hajnówka,524400N,233502E,5102540,PL,HAJNOWKA,524400N,233459E,1
5102540,PL,Hajnówka,524400N,233502E,5102580,PL,RZEPIN,522100N,144854E,0
5102580,PL,Rzepin,522100N,144854E,5102580,PL,RZEPIN,522100N,144854E,1
5102580,PL,Rzepin,522100N,144854E,5130943,PL,KUNOWICE,522030N,143820E,0
5102592,PL,Kunowice,522029N,143819E,5130943,PL,KUNOWICE,522030N,143820E,1
5102592,PL,Kunowice,522029N,143819E,5102610,PL,ZBASZYNEK,521433N,154905E,0
5102610,PL,Zbšszynek,521433N,154905E,5102610,PL,ZBASZYNEK,521433N,154905E,1
5102610,PL,Zbšszynek,521433N,154905E,5102614,PL,ZBASZYN,521535N,155340E,0
5102614,PL,Zbšszyń,521534N,155341E,5102614,PL,ZBASZYN,521535N,155340E,1
5102614,PL,Zbšszyń,521534N,155341E,5102730,PL,SULECHOW,520534N,153706E,0
5102730,PL,Sulechów,520534N,153707E,5102730,PL,SULECHOW,520534N,153706E,1
5102730,PL,Sulechów,520534N,153707E,5102780,PL,"ZIELONA GORA",515646N,153037E,0
5102780,PL,"Zielona Góra",515650N,153049E,5102780,PL,"ZIELONA GORA",515646N,153037E,1
5102780,PL,"Zielona Góra",515650N,153049E,5102810,PL,SWIEBODZIN,521443N,153223E,0
5102810,PL,SWIEBODZIN,521442N,153222E,5102810,PL,SWIEBODZIN,521443N,153223E,1
5102810,PL,SWIEBODZIN,521442N,153222E,5102896,PL,WRONKI,524218N,162309E,0
5102896,PL,Wronki,524217N,162310E,5102896,PL,WRONKI,524218N,162309E,1
5102896,PL,Wronki,524217N,162310E,5102910,PL,KRZYZ,525239N,160109E,0
5102910,PL,Krzyż,525238N,160104E,5102910,PL,KRZYZ,525239N,160109E,1
5102910,PL,Krzyż,525238N,160104E,5103000,PL,WRZESNIA,521941N,173321E,0
5103000,PL,WRZESNIA,521939N,173317E,5103000,PL,WRZESNIA,521941N,173321E,1
5103000,PL,WRZESNIA,521939N,173317E,5103060,PL,"POZNAN GLOWNY.",522404N,165441E,0
5103060,PL,"Poznań Gł.",522407N,165439E,5103060,PL,"POZNAN GLOWNY.",522404N,165441E,1
5103060,PL,"Poznań Gł.",522407N,165439E,5103080,PL,GNIEZNO,523147N,173612E,0
5103080,PL,Gniezno,523146N,173607E,5103080,PL,GNIEZNO,523147N,173612E,1
5103080,PL,Gniezno,523146N,173607E,5103220,PL,KUTNO,521338N,192054E,0
5103220,PL,Kutno,521337N,192055E,5103220,PL,KUTNO,521338N,192054E,1
5103220,PL,Kutno,521337N,192055E,5103310,PL,KONIN,521351N,181505E,0
5103310,PL,Konin,521353N,181512E,5103310,PL,KONIN,521351N,181505E,1
5103310,PL,Konin,521353N,181512E,5130936,PL,KOLO,521239N,183754E,0
5103319,PL,Koło,521241N,183754E,5130936,PL,KOLO,521239N,183754E,1
5103319,PL,Koło,521241N,183754E,5103350,PL,"WARSZAWA ZACHODNIA",521306N,205750E,0
5103350,PL,"Warszawa Zachodnia",521311N,205754E,5103350,PL,"WARSZAWA ZACHODNIA",521306N,205750E,1
5103350,PL,"Warszawa Zachodnia",521311N,205754E,5103357,PL,"WARSZAWA SRODMIESCIE",521345N,210027E,0
5103357,PL,"Warszawa Srodmiescie",521345N,210027E,5103357,PL,"WARSZAWA SRODMIESCIE",521345N,210027E,1
5103357,PL,"Warszawa Srodmiescie",521345N,210027E,5103360,PL,"WARSZAWA CENTRALNA",521343N,210011E,0
5103360,PL,"Warszawa Centralna",521343N,210011E,5103360,PL,"WARSZAWA CENTRALNA",521343N,210011E,1
5103360,PL,"Warszawa Centralna",521343N,210011E,5103349,PL,"WARSZAWA OCHOTA",521333N,205929E,0
5103501,PL,"Warszawa Ochota",521331N,205924E,5103349,PL,"WARSZAWA OCHOTA",521333N,205929E,1
5103501,PL,"Warszawa Ochota",521331N,205924E,5103610,PL,"WARSZAWA GDANSKA",521530N,205940E,0
5103610,PL,"Warszawa Gdańska",521533N,205937E,5103610,PL,"WARSZAWA GDANSKA",521530N,205940E,1
5103610,PL,"Warszawa Gdańska",521533N,205937E,5103612,PL,"WARSZAWA PRAGA",521638N,210120E,0
5103612,PL,"Warszawa Praga",521638N,210121E,5103612,PL,"WARSZAWA PRAGA",521638N,210120E,1
5103612,PL,"Warszawa Praga",521638N,210121E,5103634,PL,WOLOMIN,522046N,211414E,0
5103634,PL,Wolomin,522046N,211415E,5103634,PL,WOLOMIN,522046N,211414E,1
5103634,PL,Wolomin,522046N,211415E,5103722,PL,MLAWA,530737N,202059E,0
5103722,PL,Mlawa,530734N,202103E,5103722,PL,MLAWA,530737N,202059E,1
5103722,PL,Mlawa,530734N,202103E,5103750,PL,TLUSZCZ,522549N,212602E,0
5103750,PL,Tłuszcz,522550N,212604E,5103750,PL,TLUSZCZ,522549N,212602E,1
5103750,PL,Tłuszcz,522550N,212604E,5103830,PL,MALKINIA,524139N,220202E,0
5103830,PL,Małkinia,524137N,220200E,5103830,PL,MALKINIA,524139N,220202E,1
5103830,PL,Małkinia,524137N,220200E,5103865,PL,"WARSZAWA WSCHODNIA.",521508N,210304E,0
5103865,PL,"Warszawa Wschodnia",521505N,210308E,5103865,PL,"WARSZAWA WSCHODNIA.",521508N,210304E,1
5103865,PL,"Warszawa Wschodnia",521505N,210308E,5103940,PL,SIEDLCE,520943N,221551E,0
5103940,PL,Siedlce,520943N,221618E,5103940,PL,SIEDLCE,520943N,221551E,1
5103940,PL,Siedlce,520943N,221618E,5104054,PL,TERESPOL,520426N,233604E,0
5104054,PL,TERESPOL,520426N,233604E,5104054,PL,TERESPOL,520426N,233604E,1
5104054,PL,TERESPOL,520426N,233604E,5104080,PL,"BIALA PODLASKA",520113N,230749E,0
